,id,tomato1,tomato2,s02,s03,s04,s05,s06,s07,s08,s09,s10,s11,finsave,finsaveqty,sexf,books,impulse,finplan,fincompare,impulse_regret,saveatt_item,saveatt,B1,B2,B3,B4,B5,B6,B7,A1,A2,A3,A4,A5,A6,A7,C1,C2,C3,C4,C5,C6,C7,schoolID,treatment,budget_ind,fin02c_,cityd1,cityd2,cityd3,grade8,agemonths,ageyrs,homemum,homedad,cogn1,cogn2,cogn3,cogn4,relmath,migrantbackground,month_APR
644,365,,1.0,3.0,3.0,,,,3.0,4.0,4.0,3.0,2.0,1.0,20.0,1.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,22,0,50.0,10.0,0,0,1,1.0,180.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.0
645,371,0.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,,,,2.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,22,0,,50.0,0,0,1,1.0,,,,,0.0,0.0,0.0,0.0,,,1.0
646,1047,0.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,15,0,50.0,20.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,1.0,0.0,0.0,0.0,0.21428561,0.0,1.0
647,1037,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,600.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,15,0,,,1,0,0,0.0,160.0,13.333333,,,0.0,1.0,1.0,0.0,0.21428561,1.0,1.0
648,364,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,150.0,0.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,22,0,50.0,120.0,0,0,1,1.0,178.0,14.833333,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,1.0
649,911,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,10.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,22,0,20.0,40.0,0,0,1,1.0,176.0,14.666667,1.0,1.0,0.0,1.0,0.0,0.0,-0.5789473,0.0,0.0
650,376,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,20.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,22,0,20.0,30.0,0,0,1,1.0,170.0,14.166667,1.0,1.0,1.0,0.0,0.0,0.0,0.25,1.0,1.0
651,383,,,1.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,,0.0,2.0,5.0,3.0,1.0,1.0,1.0,3.0,4.0,,3.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,3.0,3.0,22,0,22.5,6.5,0,0,1,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0
652,905,0.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,40.0,0.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0,22,0,35.0,42.0,0,0,1,1.0,189.0,15.75,0.0,1.0,1.0,0.0,1.0,0.0,1.4210527,1.0,0.0
653,909,,1.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,,1.0,1.0,5.0,4.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,22,0,130.0,70.0,0,0,1,1.0,183.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4210527,0.0,0.0
654,914,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,0.0,,1.0,2.0,5.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,22,0,60.0,40.0,0,0,1,1.0,190.0,15.833333,1.0,0.0,1.0,0.0,1.0,0.0,-1.5789473,1.0,0.0
655,917,0.0,,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,22,0,20.0,5.0,0,0,1,1.0,176.0,14.666667,1.0,1.0,0.0,1.0,0.0,1.0,-1.5789473,1.0,0.0
656,366,,,3.0,3.0,1.0,3.0,2.0,2.0,1.0,4.0,3.0,2.0,0.0,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,22,0,200.0,100.0,0,0,1,1.0,178.0,14.833333,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,1.0
657,918,,,3.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,150.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,22,0,50.0,50.0,0,0,1,1.0,183.0,15.25,1.0,1.0,1.0,1.0,0.0,0.0,-0.5789473,0.0,0.0
658,920,0.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,,0.0,1.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,22,0,90.0,40.0,0,0,1,1.0,187.0,15.583333,1.0,1.0,0.0,0.0,0.0,0.0,-0.5789473,1.0,0.0
659,1048,,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,15.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,15,0,10.0,15.0,1,0,0,0.0,159.0,13.25,1.0,1.0,0.0,1.0,0.0,0.0,0.21428561,0.0,1.0
660,367,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,,1.0,2.0,3.0,0.0,,0.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,22,0,50.0,50.0,0,0,1,1.0,167.0,13.916667,,,0.0,0.0,0.0,0.0,1.25,0.0,1.0
661,378,0.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,0.0,,1.0,1.0,4.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22,0,,12.5,0,0,1,1.0,192.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.75,0.0,1.0
662,1043,0.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0,2.0,0.0,,0.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,20.0,2.0,1,0,0,0.0,159.0,13.25,1.0,1.0,0.0,0.0,0.0,0.0,0.21428561,0.0,1.0
663,381,0.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,,0.0,3.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,22,0,60.0,60.0,0,0,1,1.0,184.0,15.333333,1.0,0.0,1.0,0.0,0.0,0.0,-0.75,1.0,1.0
664,906,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,100.0,0.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,22,0,100.0,50.0,0,0,1,1.0,169.0,14.083333,1.0,1.0,0.0,0.0,0.0,0.0,0.4210527,0.0,0.0
665,922,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,60.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,,,,,,,,3.0,3.0,3.0,3.0,2.0,3.0,2.0,22,0,,80.0,0,0,1,1.0,187.0,15.583333,1.0,1.0,0.0,1.0,1.0,0.0,0.4210527,0.0,0.0
666,1028,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,10.0,1.0,2.0,4.0,5.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,15,0,10.0,24.0,1,0,0,0.0,,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0
667,1025,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,4.0,4.0,2.0,15,0,20.0,50.0,1,0,0,0.0,169.0,14.083333,1.0,0.0,1.0,0.0,1.0,0.0,-1.2857144,0.0,1.0
668,1021,1.0,,2.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,15,0,20.0,4.0,1,0,0,0.0,159.0,13.25,1.0,1.0,0.0,0.0,1.0,0.0,-0.2857144,0.0,1.0
669,1026,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,40.0,0.0,2.0,3.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,15,0,15.0,50.0,1,0,0,0.0,154.0,12.833333,1.0,1.0,0.0,0.0,0.0,0.0,1.7142856,0.0,1.0
670,1030,1.0,1.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,0.0,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,15,0,250.0,,1,0,0,0.0,164.0,13.666667,1.0,0.0,0.0,0.0,0.0,0.0,-0.2857144,0.0,1.0
671,1023,,,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,50.0,0.0,5.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,3.0,4.0,15,0,10.0,5.0,1,0,0,0.0,175.0,14.583333,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857144,0.0,1.0
672,1022,0.0,0.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,500.0,0.0,1.0,4.0,5.0,4.0,3.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,15,0,100.0,,1,0,0,0.0,183.0,15.25,1.0,1.0,0.0,0.0,0.0,0.0,-0.2857144,0.0,1.0
673,1017,0.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,0.0,,1.0,3.0,2.0,5.0,1.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,15,0,50.0,0.2,1,0,0,0.0,167.0,13.916667,1.0,1.0,1.0,0.0,0.0,0.0,0.7142856,0.0,1.0
674,1016,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,0.0,,1.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,15,0,45.0,20.0,1,0,0,0.0,169.0,14.083333,1.0,1.0,1.0,0.0,0.0,0.0,-1.2857144,1.0,1.0
675,1020,1.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,100.0,0.0,3.0,1.0,5.0,2.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,15,0,20.0,,1,0,0,0.0,158.0,13.166667,1.0,1.0,0.0,0.0,0.0,0.0,0.7142856,0.0,1.0
676,1019,1.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,5.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,15,0,70.0,5.0,1,0,0,0.0,163.0,13.583333,0.0,0.0,0.0,0.0,0.0,0.0,0.7142856,1.0,1.0
677,1029,0.0,1.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,0.0,,1.0,,4.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,0,20.0,1.0,1,0,0,0.0,160.0,13.333333,1.0,1.0,0.0,1.0,0.0,0.0,-1.2857144,0.0,1.0
678,1027,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,,0.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,15,0,12.5,,1,0,0,0.0,161.0,13.416667,1.0,1.0,0.0,0.0,0.0,1.0,1.7142856,1.0,1.0
679,1024,,,3.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,,0.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,15,0,120.0,50.0,1,0,0,0.0,182.0,15.166667,1.0,1.0,0.0,0.0,0.0,0.0,-0.2857144,0.0,1.0
680,1018,0.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,490.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,15,0,10.0,20.0,1,0,0,0.0,162.0,13.5,1.0,1.0,1.0,0.0,0.0,1.0,-0.2857144,1.0,1.0
681,1307,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,,0.0,1.0,4.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1,0,18.0,8.0,1,0,0,0.0,173.0,14.416667,1.0,1.0,0.0,1.0,0.0,0.0,-0.5555556,1.0,1.0
682,1297,1.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,1.0,3.0,3.0,0.0,,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1,0,25.0,50.0,1,0,0,0.0,166.0,13.833333,1.0,0.0,0.0,0.0,1.0,0.0,-1.5555556,1.0,1.0
683,1306,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,70.0,0.0,1.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1,0,12.5,10.0,1,0,0,0.0,155.0,12.916667,1.0,1.0,0.0,0.0,0.0,0.0,-0.5555556,0.0,1.0
684,1296,0.0,0.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,100.0,0.0,1.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,,1.0,3.0,2.0,1,0,20.0,7.5,1,0,0,0.0,177.0,14.75,1.0,1.0,0.0,0.0,0.0,0.0,0.44444442,0.0,1.0
685,1303,1.0,0.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,125.0,1.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0,10.0,0.0,1,0,0,0.0,170.0,14.166667,1.0,0.0,0.0,0.0,0.0,0.0,1.4444444,0.0,1.0
686,999,,,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,25.0,1.0,1.0,3.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1,0,100.0,50.0,1,0,0,0.0,188.0,15.666667,1.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0
687,1298,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,200.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0,50.0,50.0,1,0,0,0.0,173.0,14.416667,0.0,1.0,0.0,0.0,0.0,0.0,0.44444442,1.0,1.0
688,1301,,1.0,3.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,,1.0,3.0,1.0,5.0,5.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1,0,10.0,,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,0.0,0.0,0.0,0.44444442,1.0,1.0
689,1001,,1.0,3.0,2.0,2.0,2.0,3.0,,,3.0,3.0,2.0,0.0,,1.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,1.0,1,0,35.0,20.0,1,0,0,0.0,191.0,15.916667,,,0.0,0.0,0.0,0.0,0.5,0.0,1.0
690,1302,1.0,0.0,3.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,100.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,1,0,10.0,20.0,1,0,0,0.0,169.0,14.083333,1.0,0.0,1.0,0.0,0.0,0.0,2.4444444,1.0,1.0
691,997,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,0.0,,1.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1,0,10.0,65.0,1,0,0,0.0,165.0,13.75,1.0,1.0,1.0,1.0,0.0,0.0,1.5,1.0,1.0
692,1299,,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,50.0,0.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,1,0,10.0,4.0,1,0,0,0.0,160.0,13.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.44444442,1.0,1.0
693,994,,,1.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,,0.0,1.0,1.0,5.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1,0,29.0,3.0,1,0,0,0.0,157.0,13.083333,1.0,1.0,0.0,1.0,0.0,1.0,-1.5,0.0,1.0
694,1295,0.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,,1.0,3.0,3.0,4.0,1.0,4.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,1,0,,,1,0,0,0.0,173.0,14.416667,1.0,1.0,0.0,0.0,0.0,0.0,-0.5555556,0.0,1.0
695,1293,0.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,,0.0,2.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1,0,75.0,1.5,1,0,0,0.0,176.0,14.666667,1.0,0.0,0.0,0.0,0.0,0.0,-0.5555556,0.0,1.0
696,995,,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,50.0,0.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,1,0,25.0,0.0,1,0,0,0.0,156.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
697,1305,1.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,112.0,1.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,1,0,30.0,29.0,1,0,0,0.0,160.0,13.333333,1.0,1.0,0.0,1.0,0.0,0.0,0.44444442,1.0,1.0
698,1304,0.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,3.0,3.0,0.0,,0.0,2.0,3.0,5.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1,0,20.0,20.0,1,0,0,0.0,174.0,14.5,1.0,1.0,0.0,0.0,0.0,0.0,-1.5555556,1.0,1.0
699,1002,,0.0,3.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,0.0,,1.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1,0,30.0,7.0,1,0,0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,-2.5,1.0,1.0
700,1291,1.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,10.0,0.0,3.0,5.0,3.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,1,0,20.0,30.0,1,0,0,0.0,163.0,13.583333,1.0,1.0,1.0,1.0,0.0,0.0,2.4444444,1.0,1.0
